image_name,labels,is_train,is_valid
img/floral-top-with-short/00000fs100.jpeg,floral-top-with-short,0,1
img/floral-top-with-skinny-jean/00000fsj1.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj2.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj3.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj4.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj5.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj6.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj7.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj8.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj9.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj10.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj11.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj12.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj13.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj14.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj15.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj16.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj17.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj18.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj19.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj20.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj21.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj22.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj23.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj24.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj25.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj26.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj27.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj28.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj29.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj30.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj31.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj32.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj33.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj34.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj35.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj36.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj37.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj38.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj39.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj40.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj41.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj42.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj43.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj44.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj45.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj46.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj47.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj48.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj49.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj50.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj51.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj52.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj53.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj54.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj55.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj56.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj57.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj58.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj59.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj60.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj61.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj62.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj63.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj64.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj65.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj66.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj67.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj68.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj69.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj70.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj71.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj72.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj73.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj74.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj75.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj76.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj77.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj78.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj79.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj80.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj81.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj82.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj83.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj84.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj85.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj86.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj87.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj88.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj89.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj90.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj91.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj92.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj93.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj94.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj95.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj96.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj97.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj98.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj99.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj100.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj101.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj102.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj103.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj104.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj105.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj106.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj107.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj108.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj109.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj110.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj111.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj112.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj113.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj114.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj115.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj116.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj117.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj118.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj119.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj120.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj121.jpeg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj122.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj123.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-skinny-jean/00000fsj124.jpg,floral-top-with-skinny-jean,0,1
img/floral-top-with-stripped-skirt/00000ftss1.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss2.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss3.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss4.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss5.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss6.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss7.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss8.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss9.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss10.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss11.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss12.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss13.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss14.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss15.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss16.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss17.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss18.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss19.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss20.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss21.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss22.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss23.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss24.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss25.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss26.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss27.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss28.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss29.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss30.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss31.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss32.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss33.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss34.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss35.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss36.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss37.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss38.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss39.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss40.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss41.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss42.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss43.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss44.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss45.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss46.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss47.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss48.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss49.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss50.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss51.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss52.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss53.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss54.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss55.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss56.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss57.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss58.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss59.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss60.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss61.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss62.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss63.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss64.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss65.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss66.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss67.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss68.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss69.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-stripped-skirt/00000ftss70.jpeg,floral-top-with-stripped-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts1.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts2.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts4.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts5.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts6.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts7.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts8.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts9.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts10.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts11.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts12.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts13.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts14.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts15.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts16.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts17.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts18.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts19.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts20.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts21.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts22.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts23.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts24.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts25.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts26.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts27.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts28.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts29.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts30.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts31.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts32.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts33.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts34.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts35.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts36.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts37.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts38.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts39.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts40.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts41.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts42.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts43.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts44.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts45.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts46.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts47.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts48.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts49.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts50.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts51.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts52.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts53.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts54.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts55.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts56.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts57.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts58.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts59.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts60.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts61.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts62.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts63.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts64.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts65.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts66.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts67.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts68.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts69.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts70.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts71.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts72.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts73.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts74.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts75.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts76.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts77.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts78.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts79.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts80.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts81.jpg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts82.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts83.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts85.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts86.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts87.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts88.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts89.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts90.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts91.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts92.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts93.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts94.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts95.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts96.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts97.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts98.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts99.jpeg,floral-top-with-pencil-cut-skirt,0,1
img/floral-top-with-mini-skirt/00000ftts100.jpeg,floral-top-with-pencil-cut-skirt,0,1
